KIC,TIC
12055107,399955368
12055127,399955342
12055131,399955399
12055136,399955421
12055142,399955415
12055158,399955418
12055176,399955362
12055197,399955402
12055208,298786632
12055210,298786641
12055214,298786695
12055234,298786593
12055238,298786684
12055249,298786599
12055255,298786644
12055280,298786600
12055327,298786627
12055345,298786602
12055354,298786691
12055375,298786601
12055392,298786686
12055400,298786616
12055401,298786655
12055421,298786653
12055440,298786611
12055458,298786669
12055464,298786661
12055484,298834430
12055506,298834477
12055514,298834442
12055517,298834493
12055524,298834432
12055530,298834474
12055539,298834402
12055552,298834456
12055568,298834438
12055571,298834444
12055599,298834452
12055630,298834400
12055632,298834411
12055666,298834457
12055693,298834427
12055763,298834405
12055766,298834395
12055770,298896993
12055778,298896963
12055805,298897007
12055815,298897019
12055866,298896928
12055877,298897009
12055913,298896952
12055961,298896995
12056014,298897024
12056015,298896986
12056038,298897010
12056044,298896983
12056058,298897036
12056065,298896946
12056066,298896953
12056072,298896971
12056075,298962617
12056087,298962615
12056094,298962693
12056118,298962692
12056125,298962662
12056139,298962633
12056150,298962605
12056151,298962608
12056158,298962625
12056160,298962675
12056178,298962713
12056183,298962656
12056193,298962666
12056196,298962654
12056198,298962715
12056271,298962658
12056277,298962621
12056331,298962686
12056384,298969132
12056420,298969175
12056457,298969147
12056502,298969155
12056506,298969186
12056512,298969185
12056513,298969190
12056519,298969145
12056558,298969209
12056585,298969151
12056593,298969143
12056614,298969198
12056635,298969178
12056661,298969119
12056740,299029651
12056765,299029594
12056767,299029617
12056777,299029539
12056795,299029545
12056805,299029638
12056809,299029581
12056811,299029602
12056819,299029621
12056993,299029576
12057006,299029561
12057069,299088954
12057323,299088865
12057324,299088882
12057340,299088875
12057378,299153340
12057413,299153300
12057432,299153304
12057498,299153316
12057581,299153327
12057603,299153298
12057621,299153324
12057675,299153284
12057719,299160160
12057727,299160208
12057731,299160146
12057739,299160224
12057742,299160157
12057784,299160143
12057804,299160181
12057805,299160212
12057828,299160183
12057840,299160148
12057875,299160140
12057915,299160167
12057982,299160200
12057990,299160156
12058007,299160217
12058008,299160118
12058022,299160185
12058029,299218820
12058075,299218795
12058077,299218826
12058081,299218850
12058143,299218870
12058147,299218775
12058150,299218800
12058169,299218849
12058195,299218780
12058204,299218776
12058229,299218829
12058236,299218784
12058248,299218851
12058273,299218825
12058284,299218846
12058326,299218777
12058374,416266007
12058382,416265988
12058416,416266068
12058427,416265994
12058428,416266033
12058435,416266048
12058443,416265980
12058453,416266026
12058474,416266001
12058510,416266002
12058533,416266044
12058556,416265981
12058578,416266071
12058604,416266008
12058612,416266041
12058615,416266069
12058629,416281558
12058644,416281530
12058670,416281505
12058739,416281473
12058751,416281499
12058767,416281528
12058798,416281482
12058799,416281454
12058817,416281511
12058818,416281466
12058849,416281547
12058865,416281540
12058874,416281453
12058879,416281500
12058904,416281498
12058931,267672183
12058951,267672092
12058999,267672131
12059069,267672150
12059072,267672169
12059087,267672182
12059150,267672168
12059158,267672180
12059161,267672158
12059210,267672135
12059232,267672198
12059261,267672179
12059294,267746644
12059318,267746750
12059335,267746650
12059338,267746690
12059363,267746649
12059372,267746711
12059412,267746666
12059428,267746660
12059457,267746698
12059493,267746753
12059582,267746673
12059593,406950922
12059599,406950937
12059645,406950868
12059655,406950840
12059702,406950865
12059719,406950871
12059743,406950903
12059744,406950882
12059771,406950919
12059772,406950859
12059791,406950940
12059810,406950836
12059812,406950901
12059823,406950933
12059847,406950847
12059848,406950906
12059857,406950925
12059865,406950874
12059875,406950939
12059877,406950910
12059904,406950942
12059907,406999595
12059936,406999577
12059940,406999569
12059995,406999594
12060010,406999495
12060015,406999544
12060050,406999560
12060058,406999608
12060059,406999600
12060088,406999555
12060118,406999606
12060163,406999540
12060165,406999520
12060189,406999539
12060254,290032948
12060262,290032952
12060281,290032961
12060302,290032939
12060326,290032893
12060327,290032985
12060332,290032929
12060344,290032897
12060363,290032899
12060391,290032928
12060401,290032984
12060416,290032981
12060423,290032954
12060431,290032892
12060455,290032888
12060457,290032922
12060458,290032900
12060493,290032972
12060513,417656578
12060523,417656525
12060524,417656542
12060535,417656590
12060547,417656533
12060564,417656496
12060596,417656603
12060602,417656595
12060672,417656599
12060710,417656504
12060779,417678338
12060782,417678335
12060783,417678371
12060793,417678382
12060806,417678343
12060830,417678366
12060834,417678397
12060841,417678339
12060843,417678346
12060881,417678412
12060905,417678345
12060925,417678361
12060942,417678318
12060965,417678321
12060997,417678325
12061000,417678347
12061002,417678358
12061031,350738866
12061036,350738862
12061057,350738875
12061096,350738824
12061108,350738816
12061113,350738860
12061133,350738858
12061183,350738814
12061203,350738848
12061216,350738898
12061222,350738817
12061238,350738831
12061241,350738869
12061242,350738833
12061258,350738879
12061265,350738829
12061297,350738873
12061325,26413565
12061355,26413480
12061376,26413499
12061382,26413564
12061408,26413471
12061443,26413455
12061487,26413438
12061501,26413514
12061506,26413523
12061508,26413537
12061549,26413460
12061564,26413545
12061605,26473474
12061606,26473290
12061608,26473438
12061622,26473264
12061650,26473458
12061652,26473405
12061657,26473407
12061665,26473377
12061725,26473446
12061741,26473472
12061756,26473379
12061765,26473394
12061770,26473485
12061772,26473343
12061776,26473453
12061802,26473245
12061810,26473213
12061826,26473423
12061857,26473490
12061860,26473511
12061872,26473297
12061895,26473513
12061901,26473442
12061918,26473205
12061926,26473495
12061932,26473518
12061935,26473389
12061969,26488618
12061970,26488683
12061977,26488787
12061985,26488702
12062026,26488782
12062039,26488675
12062045,26488687
12062049,26488695
12062060,26488674
12062063,26488677
12062068,26488758
12062076,26488681
12062079,26488707
12062085,26488662
12062118,26488731
12062136,26488819
12062200,26488817
12062201,26488815
12062217,26488696
12062251,26542802
12062252,26542749
12062263,26542842
12062303,26542750
12062319,26542863
12062328,26542846
12062339,26542830
12062344,26542804
12062354,26542866
12062381,26542829
12062409,26542790
12062438,26542784
12062443,26542770
12062455,26542767
12062468,26542779
12062470,26542766
12062471,26542835
12062484,26542792
12062543,26581984
12062574,26581908
12062592,26581953
12062614,26582011
12062654,26582003
12062667,26581967
12062701,26581998
12062762,26581978
12065399,26885512
12065572,26965261
12065642,26965287
12065687,26965260
12065754,26965312
12065769,26965279
12065780,26965280
12065795,26965289
12065824,26965332
12065840,26965308
12065851,26965341
12065876,26965310
12065938,26965242
12066007,27006137
12066026,27006199
12066068,27006215
12066128,27006178
12066137,27006179
12066140,27006226
12066160,27006100
12066196,27006193
12066210,27006188
12066218,27006214
12066225,27006091
12066230,27006177
12066239,27006235
12066247,27006121
12066259,27006107
12066279,27006109
12066292,27006232
12066335,27006192
12066446,27014578
12066447,27014667
12066460,27014657
12066497,27014701
12066507,27014670
12066509,27014582
12066541,27014704
12066569,27014562
12066583,27014600
12066601,27014583
12066619,27014680
12066620,27014610
12066629,27014596
12066630,27014615
12066633,27014611
12066646,27014567
12066649,27014652
12066652,27014560
12066660,27014695
12066665,27014686
12066672,27014693
12066676,27014575
12066682,27014689
12066700,27014574
12066702,27014708
12066714,27014624
12066717,27014665
12066721,27014607
12066749,27014584
12066763,27014673
12066767,27014703
12066771,27014649
12066788,27014576
12066842,27082111
12066844,27082067
12066855,27081986
12066885,27082006
12066914,27082005
12066920,27082057
12066922,27081980
12066947,27082106
12066972,27082030
12066985,27082042
12067001,27081997
12067016,27082013
12067065,27082083
12067073,27082000
12067095,27081996
12067104,27082104
12067111,27082103
12067121,27082092
12067132,27082064
12067141,27188506
12067144,27188399
12067166,27188452
12067173,27188402
12067181,27188430
12067213,27188459
12067219,27188369
12067275,27188463
12067286,27188465
12067295,27188415
12067299,27188434
12067300,27188438
12067338,27188400
12067343,27188382
12067356,27188385
12067363,27188460
12067379,27188380
12067431,27188507
12067439,27188445
12067476,27188464
12067490,27188462
12067526,27231958
12067531,27231869
12067549,27231867
12067577,27231861
12067593,27232012
12067599,27231865
12067616,27231923
12067688,27231871
12067693,27231929
12067702,27231858
12067721,27231940
12067748,27231953
12067767,27231944
12067769,27232019
12067780,27231993
12067789,27231984
12067803,27231884
12067843,27231862
12067859,27231935
12067876,27231960
12067886,27231988
12067900,27231946
12067905,27231927
12067937,27309256
12067938,27309311
12067954,27309188
12067960,27309290
12067973,27309323
12067978,27309195
12067989,27309279
12068007,27309316
12068012,27309276
12068016,27309253
12068031,27309234
12068039,27309326
12068092,27309313
12068149,27309254
12068180,27309239
12068213,27309240
12068240,27309213
12068252,27309203
12068263,27309258
12068264,27309285
12068271,27309267
12068294,27309333
12068325,27318698
12068351,27318675
12068372,27318616
12068373,27318694
12068397,27318673
12068399,27318593
12068407,27318570
12068416,27318702
12068478,27318674
12068515,27318713
12068524,27318617
12068538,27318650
12068547,27318663
12068858,27397935
12068910,27397843
12068912,27397877
12068928,27397881
12068946,27397853
12068968,27397841
12068971,27397844
12068975,27397848
12068988,27397871
12069003,27397847
12069039,27397922
12069042,27397817
12069051,27397832
12069084,27455095
12069092,27455068
12069127,27455075
12069138,27455165
12069156,27455041
12069178,27455033
12069188,27455174
12069209,27455123
12069210,27455040
12069240,27455158
12069252,27455104
12069260,27455042
12069262,27455118
12069274,27455121
12069286,27455182
12069306,27455054
12069319,27455116
12069336,27455092
12069398,27455031
12069414,27455109
12069424,27533341
12069449,27533327
12069474,27533294
12069477,27533365
12069521,27533357
12069559,27533304
12069563,27533427
12069567,27533422
12069569,27533346
12069570,27533406
12069600,27533419
12069604,27533387
12069640,27533349
12069642,27533414
12069675,27533374
12069687,27533450
12069693,27533394
12069701,27533319
12069747,27533344
12069766,27533335
12069770,27533389
12069776,27533432
12069786,27533368
12069827,27640088
12069831,27640056
12069836,27640080
12069856,27640006
12069878,27640130
12069893,27640135
12069896,27640172
12069904,27640009
12069926,27640016
12069952,27640072
12069979,27640079
12069980,27640004
12069999,27640051
12070024,27640150
12070025,27640046
12070041,27640170
12070042,27640085
12070053,27640034
12070083,27640066
12070114,27640098
12070121,27640037
12070135,27640153
12070146,27640117
12070176,27640022
12070182,27640093
12070225,27640091
12070247,27640061
12070301,27685905
12070304,27685936
12070325,27685924
12070350,27685939
12070356,27685956
12070394,27685933
12070426,27685930
12070478,27685843
12070487,27685817
12070491,27685859
12070510,27685973
12070542,27685876
12070550,27685866
12070558,27685846
12070588,27685948
12070629,27685899
12070650,27685925
12070651,27685832
12070670,27685940
12070716,27685898
12070731,27685963
12070736,27685802
12070738,27685819
12070748,27685874
12070785,27766629
12070796,27766687
12070798,27766699
12070810,27766581
12070811,27766596
12070815,27766628
12070818,27766625
12070832,27766550
12070840,27766599
12070858,27766580
12070996,27766555
12070997,27766584
12071006,27766676
12071015,27766594
12071037,27766680
12071045,27766558
12071053,27766640
12071067,27766611
12071083,27766600
12071107,27766659
12071113,27766627
12071132,27766606
12071137,27766595
12071153,27766653
12071169,27777225
12071188,27777143
12071209,27777074
12071213,27777181
12071217,27777089
12071221,27777129
12071242,27777198
12071256,27777236
12071317,27777103
12071348,27777076
12071350,27777212
12071358,27777161
12071370,27777158
12071374,27777187
12071386,27777243
12071408,27777260
12071414,27777214
12071430,27777203
12071443,27777179
12071456,27777271
12071463,27777142
12071479,27777188
12071489,27777250
12071521,27777265
12071527,27777114
12071530,27777099
12071598,27777224
12071614,27777102
12071626,27777145
12071632,27777211
12071637,27845223
12071680,27845213
12071713,27845071
12071741,27845049
12071754,27845133
12071775,27845077
12071777,27845095
12071802,27845061
12071828,27845185
12071873,27845081
12071879,27845188
12071890,27845138
12071891,27845235
12071892,27845152
12071926,27845175
12071939,27845216
12071976,27845051
12071979,27845073
12072000,27845191
12072006,27845091
12072033,27845236
12072048,27845101
12072060,27845075
12072067,27845059
12072100,351193589
12072109,351193520
12072110,351193550
12072152,351193635
12072156,351193575
12072169,351193571
12072180,351193538
12072182,351193611
12072247,351193495
12072252,351193629
12072253,351193595
12072270,351193533
12072280,351193628
12072357,351193514
12072362,351193529
12072363,351193560
12072367,351193623
12072388,351193587
12072477,351193624
12072495,27911733
12072531,27911608
12072545,27911609
12072568,27911602
12072570,27911747
12072581,27911629
12072596,27911651
12072603,27911631
12072608,27911642
12072626,27911682
12072637,27911772
12072662,27911619
12072664,27911649
12072666,27911725
12072696,27911616
12072748,27911771
12072762,27911765
12072767,27911697
12072771,27911723
12072801,27911643
12072802,27911718
12072811,27911646
12072819,27911760
12072872,27911652
12072886,27911581
12072958,27911635
12072965,27911734
12072980,27993155
12073053,27993226
12073073,27993216
12073078,27993271
12073130,27993205
12073147,27993331
12073148,27993311
12073153,27993273
12073171,27993179
12073207,27993284
12073212,27993178
12073219,27993250
12073273,27993281
12073300,27993172
12073334,27993156
12073340,27993160
12073344,27993333
12073354,27993161
12073359,27993175
12073402,27993147
12073410,27993142
12073425,27993204
12073465,28083193
12073498,28083035
12073568,28083201
12073606,28083050
12073609,28083107
12073633,28083047
12073650,28083176
12073683,28083147
12073750,28083162
12073754,28083169
12101912,405683571
12101934,405683559
12101976,405683579
12101990,405683586
12102022,405683533
12102104,405683524
12102117,405683542
12102121,405683494
12102135,405683539
12102151,405683588
12102165,405683483
12102169,405683519
12102176,405683538
12102182,405683578
12102187,405683562
12102254,405689138
12102284,405689145
12102325,405689132
12102344,405689067
12102385,405689129
12102418,405689081
12102433,405689114
12102479,405717126
12102482,405717195
12102530,405717197
12102547,405717157
12102551,405717139
12102556,405717178
12102567,405717146
12102573,405717189
12102598,405717153
12102615,405717116
12102631,405717113
12102634,405717186
12102640,405717160
12102690,405717182
12102736,405717115
12102757,243270770
12102769,243270775
12102775,243270752
12102806,243270736
12102859,243270743
12102905,243270749
12102913,243270744
12102920,243270703
12102923,243270717
12102930,243270705
12102936,243270738
12102949,243270757
12102952,243270760
12102994,243270773
12103027,399824975
12103067,399824992
12103092,399824980
12104062,399950085
12104068,399950068
12104085,399950095
12104142,399950067
12104150,399950072
12104166,399950096
12104170,399950094
12104177,399950081
12104191,399950113
12104197,399950093
12104208,399950150
12104253,399955489
12104257,399955498
12104285,399955499
12104296,399955449
12104366,399955434
12104401,399955473
12104404,399955426
12104439,298786824
12104469,298786768
12104511,298786747
12104555,298786709
12104563,298786827
12104568,298786829
12104584,298786756
12104601,298786724
12104627,298786719
12104651,298786840
12104678,298786800
12104686,298786750
12104691,298786743
12104737,298786795
12104746,298834353
12104759,298834389
12104762,298834383
12104765,298834370
12104777,298834371
12104810,298834307
12104817,298834346
12104819,298834342
12104823,298834291
12104833,298834284
12104855,298834386
12104889,298834385
12104896,298834323
12104897,298834381
12104915,298834303
12104918,298834351
12104951,298834334
12104965,298834359
12104982,298834393
12104989,298834318
12104999,298834301
12105000,298834345
12105008,298834287
12105021,298897051
12105035,298897131
12105051,298897095
12105054,298897073
12105086,298897096
12105096,298897066
12105165,298897123
12105245,298897145
12105255,298897067
12105259,298897116
12105275,298897069
12105278,298897115
12105282,298897047
12105285,298897068
12105340,298962500
12105345,298962593
12105347,298962586
12105368,298962554
12105375,298962495
12105422,298962572
12105438,298962580
12105447,298962598
12105500,298962563
12105526,298962569
12105549,298962493
12105553,298962555
12105554,298962577
12105641,298969278
12105651,298969256
12105679,298969284
12105681,298969286
12105689,298969228
12105694,298969304
12105744,298969268
12105750,298969270
12105770,298969236
12105785,298969298
12105795,298969257
12105800,298969310
12105806,298969318
12105825,298969269
12105867,298969267
12105870,298969285
12105881,298969323
12105883,298969297
12105938,299029478
12105944,299029522
12105959,299029474
12105960,299029432
12105969,299029511
12105984,299029532
12105997,299029449
12106001,299029413
12106058,299029506
12106089,299029533
12106092,299029446
12106112,299029531
12106121,299029484
12106123,299029427
12106141,299029435
12106159,299029436
12106170,299029504
12106298,299089077
12106304,299089098
12106365,299089049
12106368,299089065
12106385,299089059
12106387,299089053
12106388,299089034
12106431,299089084
12106439,299089036
12106444,299089008
12106503,299089097
12106534,299153148
12106541,299153120
12106550,299153139
12106564,299153132
12106575,299153154
12106635,299153125
12106875,299160245
12106894,299160267
12106929,299160278
12107008,299160256
12107021,299160305
12107069,299160234
12107090,299160239
12107100,299160251
12107176,299218685
12107179,299218664
12107195,299218741
12107210,299218709
12107224,299218654
12107240,299218695
12107276,299218732
12107293,299218673
12107294,299218650
12107301,299218705
12107302,299218659
12107308,299218744
12107315,299218668
12107317,299218706
12107363,299218743
12107376,299218702
12107401,299218752
12107406,299218729
12107430,299218754
12107457,299218679
12107499,416266148
12107520,416266169
12107544,416266126
12107548,416266107
12107578,416266132
12107609,416266087
12107614,416266166
12107622,416266075
12107624,416266125
12107680,416266159
12107693,416266168
12107695,416266130
12107707,416266129
12107722,416266127
12107732,416266157
12107738,416266109
12107750,416266077
12107755,416281444
12107841,416281377
12107857,416281385
12107892,416281360
12107914,416281383
12107925,416281395
12107926,416281389
12107953,416281369
12107978,416281397
12107979,416281449
12108043,416281359
12108068,267672277
12108070,267672256
12108087,267672259
12108164,267672292
12108184,267672240
12108254,267672230
12108260,267672215
12108281,267672265
12108293,267672272
12108310,267672220
12108312,267672280
12108333,267672284
12108347,267672266
12108364,267672300
12108376,267672207
12108387,267672301
12108392,267672225
12108400,267672214
12108430,267746626
12108431,267746568
12108442,267746566
12108491,267746627
12108539,267746576
12108566,267746625
12108612,267746582
12108626,267746632
12108631,267746572
12108638,267746636
12108664,267746553
12108680,267746606
12108684,267746600
12108685,267746633
12108701,267746559
12108703,267746538
12108711,267746635
12108732,267746542
12108746,406950996
12108791,406951042
12108831,406950963
12108854,406951021
12108870,406951024
12108885,406950990
12108941,406951004
12108955,406950975
12108985,406951014
12109011,406950950
12109018,406950970
12109031,406951041
12109060,406999422
12109071,406999485
12109080,406999489
12109090,406999432
12109094,406999418
12109100,406999404
12109101,406999465
12109105,406999457
12109107,406999401
12109114,406999420
12109154,406999429
12109176,406999482
12109177,406999397
12109194,406999460
12109237,406999430
12109262,406999461
12109267,406999438
12109271,406999452
12109295,406999449
12109297,406999464
12109328,290032815
12109335,290032836
12109388,290032866
12109402,290032802
12109421,290032786
12109426,290032808
12109430,290032839
12109432,290032881
12109442,290032819
12109449,290032849
12109451,290032799
12109472,290032838
12109479,290032855
12109480,290032821
12109493,290032862
12109521,290032877
12109540,290032872
12109547,290032824
12109550,290032879
12109560,417656482
12109575,417656416
12109594,417656470
12109628,417656371
12109630,417656465
12109635,417656431
12109654,417656413
12109658,417656439
12109682,417656436
12109687,417656461
12109689,417656457
12109702,417656430
12109724,417656396
12109777,417656419
12109780,417656398
12109803,417656455
12109809,417656421
12109810,417656451
12109818,417656392
12109845,417678531
12109849,417678507
12109851,417678504
12109888,417678519
12109897,417678513
12109911,417678436
12109919,417678465
12109935,417678493
12109940,417678446
12109950,417678441
12109965,417678480
12109981,417678468
12109987,417678428
12109999,417678523
12110009,417678510
12110038,417678442
12110041,417678454
12110044,417678483
12110075,417678505
12110079,417678530
12110081,417678534
12110109,350738742
12110137,350738744
12110164,350738698
12110174,350738762
12110182,350738795
12110207,350738706
12110209,350738735
12110218,350738771
12110224,350738701
12110240,350738767
12110252,350738696
12110255,350738753
12110258,350738763
12110264,350738790
12110266,350738747
12110279,350738755
12110286,350738695
12110311,350738717
12110321,350738793
12110350,350738700
12110355,350738779
12110369,350738697
12110377,350738783
12110413,26413363
12110418,26413376
12110428,26413437
12110500,26413339
12110502,26413348
12110505,26413391
12110512,26413375
12110531,26413377
12110544,26413365
12110564,26413346
12110595,26413350
12110626,26413388
12110653,26413370
12110669,26473846
12110694,26473594
12110699,26473574
12110711,26473807
12110717,26473647
12110726,26473733
12110751,26473823
12110764,26473781
12110767,26473695
12110773,26473844
12110786,26473819
12110790,26473555
12110798,26473726
12110800,26473705
12110806,26473710
12110824,26473783
12110835,26473664
12110839,26473885
12110842,26473669
12110845,26473868
12110862,26473891
12110866,26473576
12110876,26473832
12110901,26473676
12110905,26473697
12110908,26473769
12110914,26473600
12110919,26473642
12110927,26473827
12110941,26473837
12110942,26473621
12110945,26473678
12110946,26473633
12110950,26473887
12110979,26473822
12110988,26488538
12110990,26488340
12110994,26488492
12111004,26488444
12111042,26488393
12111050,26488500
12111067,26488389
12111079,26488346
12111084,26488583
12111096,26488465
12111106,26488532
12111110,26488489
12111121,26488540
12111159,26488496
12111207,26488431
12111208,26488365
12111243,26488461
12111250,26488384
12111274,26488342
12111293,26542954
12111295,26542963
12111327,26542894
12111335,26542935
12111340,26542915
12111365,26542995
12111406,26542900
12111421,26542985
12111454,26542955
12111460,26542927
12111482,26542914
12111483,26542974
12111492,26542979
12111558,26542919
12111574,26542888
12111580,26542952
12111583,26542906
12114920,26965375
12114999,27006069
12115188,27006032
12115227,27006042
12115229,27006003
12115279,27014770
12115283,27014797
12115284,27014871
12115350,27014832
12115374,27014789
12115380,27014747
12115387,27014827
12115393,27014778
12115424,27014761
12115428,27014873
12115447,27014745
12115473,27014844
12115507,27014741
12115520,27014730
12115586,27014749
12115592,27014742
12115598,27014821
12115630,27014831
12115703,27081945
12115708,27081954
12115710,27081961
12115713,27081917
12115721,27081830
12115732,27081918
12115757,27081858
12115780,27081895
12115807,27081868
12115810,27081890
12115811,27081914
12115826,27081827
12115834,27081892
12115851,27081835
12115856,27081861
12115877,27081849
12115896,27081969
12115899,27081828
12115918,27081907
12115926,27081843
12115951,27081909
12115957,27081875
12115962,27081942
12115983,27081910
12116001,27081919
12116009,27081977
12116041,27081818
12116055,27188646
12116078,27188632
12116085,27188649
12116112,27188515
12116116,27188587
12116211,27188521
12116233,27188578
12116239,27188614
12116251,27188618
12116272,27188512
12116298,27188571
12116307,27188590
12116315,27188560
12116354,27188594
12116370,27188616
12116380,27188610
12116393,27188554
12116465,27231807
12116489,27231753
12116495,27231745
12116523,27231808
12116533,27231811
12116565,27231802
12116598,27231739
12116619,27231823
12116640,27231812
12116644,27231748
12116688,27231844
12116722,27231785
12116724,27231756
12116739,27231796
12116753,27231816
12116756,27231714
12116785,27231751
12116793,27231746
12116797,27231792
12116823,27309478
12116828,27309380
12116830,27309420
12116833,27309475
12116840,27309471
12116858,27309429
12116875,27309446
12116900,27309393
12116909,27309476
12116913,27309385
12116927,27309495
12116955,27309378
12116986,27309440
12116993,27309431
12116995,27309377
12116997,27309481
12117023,27309433
12117025,27309403
12117029,27309497
12117034,27309479
12117042,27309474
12117058,27309417
12117077,27309434
12117090,27309466
12117093,27309382
12117099,27309437
12117128,27309395
12117138,27309352
12117154,27309348
12117173,27318564
12117193,27318519
12117204,27318566
12117215,27318471
12117243,27318496
12117252,27318525
12117276,27318555
12117285,27318545
12117299,27318527
12117309,27318547
12117603,27398048
12117632,27398001
12117642,27397982
12117658,27397979
12117670,27398023
12117672,27398038
12117676,27397948
12117684,27398046
12117689,27397998
12117721,27398043
12117733,27398018
12117742,27398085
12117747,27397970
12117764,27397989
12117790,27397946
12117823,27398030
12117829,27398072
12117857,27397944
12117859,27397987
12117868,27398078
12117877,27398012
12117889,27397972
12117920,27454871
12117945,27454907
12117987,27454932
12118044,27454856
12118048,27454900
12118058,27454851
12118083,27454945
12118088,27454990
12118096,27454857
12118099,27454984
12118106,27455000
12118116,27454948
12118152,27455019
12118164,27454929
12118177,27454914
12118223,27454917
12118268,27454957
12118287,27454983
12118322,27533627
12118331,27533478
12118338,27533628
12118340,27533550
12118372,27533561
12118395,27533467
12118434,27533556
12118435,27533613
12118441,27533539
12118443,27533614
12118444,27533608
12118448,27533597
12118455,27533588
12118515,27533548
12118579,27533557
12118584,27533618
12118602,27533505
12118644,27533564
12118682,27533506
12118736,27639890
12118791,27639986
12118815,27639980
12118820,27639926
12118821,27639889
12118824,27639827
12118836,27639909
12118843,27639900
12118871,27639867
12118875,27639996
12118883,27639977
12118886,27639992
12118897,27639910
12118911,27639947
12118957,27639862
12118961,27639936
12118993,27639959
12119050,27639966
12119053,27639907
12119055,27639853
12119076,27639872
12119095,27639946
12119111,27639927
12119122,27639925
12119139,27639905
12119146,27639899
12119180,27685988
12119184,27686056
12119218,27686062
12119230,27686143
12119238,27686087
12119239,27686099
12119254,27686120
12119255,27686005
12119257,27686001
12119262,27686023
12119295,27686064
12119305,27686000
12119315,27686061
12119316,27686145
12119320,27685991
12119326,27686090
12119331,27686088
12119356,27686103
12119370,27686146
12119416,27686152
12119424,27686148
12119443,27686137
12119451,27686130
12119463,27686132
12119468,27686116
12119472,27685999
12119486,27686095
12119506,27686150
12119508,27686047
12119527,27686007
12119534,27686019
12119587,27696321
12119601,27696255
12119621,27696340
12119632,27696304
12119636,27696252
12119668,27696334
12119739,27696264
12119770,27696357
12119800,27696217
12119805,27696203
12119816,27696228
12119834,27696333
12119841,27696344
12119861,27696307
12119864,27696358
12119865,27696197
12119912,27696361
12119917,27696375
12119919,27696195
12119940,27696280
12119949,27696326
12119968,27696215
12119970,27696270
12119979,27696212
12119996,27696213
12120023,27777459
12120025,27777291
12120039,27777402
12120052,27777311
12120053,27777289
12120070,27777407
12120077,27777379
12120080,27777372
12120107,27777360
12120129,27777393
12120144,27777320
12120205,27777396
12120211,27777294
12120230,27777290
12120233,27777431
12120240,27777334
12120246,27777416
12120261,27777331
12120267,27777430
12120271,27777388
12120286,27777371
12120304,27777284
12120307,27777414
12120327,27777303
12120376,27777425
12120391,27777409
12120409,27777302
12120423,27777298
12120449,27845018
12120456,27844885
12120484,27845000
12120497,27844879
12120529,27844959
12120544,27844996
12120605,27845029
12120606,27844923
12120650,27845009
12120661,27844877
12120684,27844957
12120695,27844992
12120720,27844977
12120723,27844929
12120748,27844906
12120761,27844887
12120764,27844931
12120789,27844932
12120808,27845044
12120812,27844982
12120833,27844912
12120872,351193739
12120889,351193710
12120907,351193666
12120914,351193649
12120915,351193711
12120933,351193707
12120937,351193769
12120938,351193701
12120943,351193764
12120995,351193797
12121006,351193783
12121012,351193786
12121031,351193704
12121032,351193720
12121044,351193673
12121056,351193766
12121075,351193726
12121099,351193773
12121101,351193792
12121118,351193776
12121123,351193780
12121169,351193642
12121178,351193747
12121183,351193804
12121207,351193755
12121267,351193782
12121268,351193745
12121270,351193706
12121279,27911548
12121293,27911488
12121318,27911556
12121324,27911501
12121331,27911492
12121345,27911432
12121350,27911535
12121357,27911408
12121366,27911466
12121377,27911448
12121392,27911510
12121398,27911527
12121403,27911516
12121413,27911460
12121435,27911434
12121461,27911486
12121470,27911552
12121480,27911463
12121514,27911538
12121525,27911545
12121531,27911505
12121533,27911541
12121557,27911483
12121570,27911400
12121582,27911539
12121605,27911508
12121632,27911411
12121635,27911447
12121656,27911500
12121658,27911450
12121664,27911420
12121667,27911417
12121676,27911562
12121683,27911410
12121694,27911533
12121699,27911502
12121701,27911525
12121738,27993425
12121750,27993370
12121754,27993515
12121763,27993522
12121764,27993338
12121800,27993524
12121802,27993457
12121817,27993498
12121822,27993475
12121831,27993489
12121853,27993420
12121864,27993458
12121870,27993497
12121922,27993392
12121932,27993532
12121936,27993503
12121951,27993535
12121986,27993349
12122000,27993537
12122008,27993422
12122050,27993476
12122064,27993432
12122067,27993413
12122075,27993446
12122083,27993393
12122085,27993430
12122091,27993406
12122131,27993486
12122143,28082949
12122151,28083017
12122161,28082870
12122184,28083019
12122194,28082947
12122200,28082905
12122204,28082943
12122235,28082945
12122236,28082934
12122276,28082938
12150719,405689175
12150762,405689156
12150859,405689204
12150876,405689173
12150896,405689216
12150901,405689215
12150921,405689153
12150926,405689164
12150934,405689230
12150968,405717068
12150999,405717060
12151033,405717078
12151043,405717080
12151107,405717072
12151137,405717108
12151205,243270676
12151240,243270667
12151306,243270682
12151347,243270684
12152423,399915305
12152443,399915299
12152476,399949975
12152493,399950030
12152497,399950034
12152507,399949991
12152537,399950007
12152547,399949990
12152558,399949966
12152590,399950017
12152604,399949974
12152614,399950004
12152616,399950019
12152617,399949997
12152625,399949995
12152627,399949985
12152632,399950006
12152638,399950033
12152650,399950048
12152663,399950046
12152669,399950018
12152670,399949989
12152688,399950052
12152702,399949993
12152708,399950039
12152713,399949980
